size REAL(fa(180))IMAG(fa(180))REAL(fb(180))IMAG(fb(180)) REAL(fa(0))  IMAG(fa(0))  REAL(fb(0))  IMAG(fb(0))
 6.65  0.13001E+00 -0.57447E-02  0.76064E-01 -0.28977E-02  0.18104E+00  0.10823E-01  0.10283E+00  0.45939E-02
 6.75  0.13548E+00 -0.65200E-02  0.78677E-01 -0.31850E-02  0.19146E+00  0.11990E-01  0.10757E+00  0.49788E-02
 6.85  0.14102E+00 -0.73939E-02  0.81313E-01 -0.34962E-02  0.20240E+00  0.13284E-01  0.11247E+00  0.53926E-02
 6.95  0.14663E+00 -0.83793E-02  0.83968E-01 -0.38329E-02  0.21389E+00  0.14720E-01  0.11753E+00  0.58373E-02
 7.05  0.15230E+00 -0.94910E-02  0.86639E-01 -0.41970E-02  0.22594E+00  0.16315E-01  0.12276E+00  0.63150E-02
 7.15  0.15803E+00 -0.10746E-01  0.89322E-01 -0.45903E-02  0.23860E+00  0.18089E-01  0.12816E+00  0.68275E-02
 7.25  0.16378E+00 -0.12163E-01  0.92013E-01 -0.50147E-02  0.25189E+00  0.20063E-01  0.13373E+00  0.73772E-02
 7.35  0.16957E+00 -0.13765E-01  0.94707E-01 -0.54723E-02  0.26587E+00  0.22262E-01  0.13948E+00  0.79663E-02
 7.45  0.17536E+00 -0.15578E-01  0.97400E-01 -0.59650E-02  0.28055E+00  0.24716E-01  0.14540E+00  0.85969E-02
 7.55  0.18114E+00 -0.17632E-01  0.10009E+00 -0.64950E-02  0.29600E+00  0.27457E-01  0.15150E+00  0.92714E-02
 7.65  0.18689E+00 -0.19961E-01  0.10276E+00 -0.70643E-02  0.31226E+00  0.30525E-01  0.15778E+00  0.99921E-02
 7.75  0.19261E+00 -0.22605E-01  0.10542E+00 -0.76749E-02  0.32938E+00  0.33965E-01  0.16423E+00  0.10761E-01
 7.85  0.19825E+00 -0.25611E-01  0.10806E+00 -0.83288E-02  0.34742E+00  0.37826E-01  0.17087E+00  0.11581E-01
 7.95  0.20381E+00 -0.29036E-01  0.11067E+00 -0.90279E-02  0.36645E+00  0.42171E-01  0.17769E+00  0.12453E-01
 8.05  0.20926E+00 -0.32942E-01  0.11325E+00 -0.97738E-02  0.38652E+00  0.47069E-01  0.18468E+00  0.13379E-01
 8.15  0.21457E+00 -0.37405E-01  0.11578E+00 -0.10568E-01  0.40771E+00  0.52603E-01  0.19184E+00  0.14361E-01
 8.25  0.21973E+00 -0.42516E-01  0.11827E+00 -0.11411E-01  0.43011E+00  0.58870E-01  0.19918E+00  0.15400E-01
 8.35  0.22470E+00 -0.48378E-01  0.12070E+00 -0.12304E-01  0.45380E+00  0.65984E-01  0.20668E+00  0.16496E-01
 8.45  0.22948E+00 -0.55117E-01  0.12306E+00 -0.13246E-01  0.47888E+00  0.74079E-01  0.21434E+00  0.17649E-01
 8.55  0.23406E+00 -0.62880E-01  0.12534E+00 -0.14236E-01  0.50544E+00  0.83318E-01  0.22216E+00  0.18857E-01
 8.65  0.23843E+00 -0.71838E-01  0.12749E+00 -0.15271E-01  0.53362E+00  0.93890E-01  0.23015E+00  0.20118E-01
 8.75  0.24263E+00 -0.82196E-01  0.12948E+00 -0.16346E-01  0.56353E+00  0.10603E+00  0.23832E+00  0.21425E-01
 8.85  0.24677E+00 -0.94189E-01  0.13121E+00 -0.17453E-01  0.59537E+00  0.12000E+00  0.24670E+00  0.22770E-01
 8.95  0.25012E+00 -0.10764E+00  0.13304E+00 -0.18782E-01  0.62710E+00  0.13546E+00  0.25608E+00  0.24373E-01
